Time/Date	degC	psi
38245.402778	10.51	94.22
38245.413194	10.51	94.22
38245.423611	10.51	93.68
38245.434028	10.33	93.67
38245.444444	10.33	93.67
38245.454861	10.33	93.67
38245.465278	10.33	93.67
38245.475694	10.33	93.67
38245.486111	10.33	93.67
38245.496528	10.14	93.13
38245.506944	10.14	93.13
38245.517361	10.14	93.13
38245.527778	10.14	93.13
38245.538194	10.14	93.13
38245.548611	10.14	93.13
38245.559028	10.14	93.13
38245.569444	10.14	93.13
38245.579861	10.14	93.13
38245.590278	10.14	93.13
38245.600694	10.14	93.13
38245.611111	10.14	93.13
38245.621528	10.33	93.14
38245.631944	10.33	93.14
38245.642361	10.33	93.14
38245.652778	10.51	93.15
38245.663194	10.51	93.15
38245.673611	10.51	93.15
38245.684028	10.69	93.16
38245.694444	10.69	93.7
38245.704861	10.69	93.7
38245.715278	10.69	93.7
38245.725694	10.69	93.7
38245.736111	10.69	93.7
38245.746528	10.69	93.7
38245.756944	10.69	94.23
38245.767361	10.69	94.23
38245.777778	10.69	94.23
38245.788194	10.69	94.23
38245.798611	10.69	94.23
38245.809028	10.69	94.23
38245.819444	10.69	94.23
38245.829861	10.69	94.23
38245.840278	10.69	94.23
38245.850694	10.69	94.23
38245.861111	10.69	94.23
38245.871528	10.51	94.22
38245.881944	10.51	94.22
38245.892361	10.51	94.22
38245.902778	10.51	94.22
38245.913194	10.51	94.22
38245.923611	10.33	93.67
38245.934028	10.33	93.67
38245.944444	10.33	93.67
38245.954861	10.33	93.67
38245.965278	10.14	93.66
38245.975694	10.14	93.66
38245.986111	10.14	93.66
38245.996528	9.96	93.12
38246.006944	9.96	93.12
38246.017361	9.96	93.12
38246.027778	9.96	93.12
38246.038194	9.96	93.12
38246.048611	9.96	93.12
38246.059028	9.96	93.12
38246.069444	9.96	93.12
38246.079861	9.96	93.12
38246.090278	9.96	93.12
38246.100694	9.96	93.12
38246.111111	9.96	93.12
38246.121528	9.96	93.12
38246.131944	9.96	93.12
38246.142361	9.96	93.12
38246.152778	9.96	93.12
38246.163194	9.96	93.12
38246.173611	10.14	93.13
38246.184028	10.14	93.13
38246.194444	10.14	93.66
38246.204861	10.14	93.66
38246.215278	10.14	93.66
38246.225694	10.14	93.66
38246.236111	10.14	93.66
38246.246528	10.14	93.66
38246.256944	10.14	94.19
38246.267361	10.33	93.67
38246.277778	10.33	94.2
38246.288194	10.33	94.2
38246.298611	10.33	94.2
38246.309028	10.33	94.2
38246.319444	10.33	94.2
38246.329861	10.33	94.2
38246.340278	10.33	94.2
38246.350694	10.33	94.2
38246.361111	10.14	94.19
38246.371528	10.14	94.19
38246.381944	10.14	94.19
38246.392361	10.14	94.19
38246.402778	10.14	94.19
38246.413194	10.14	94.19
38246.423611	10.14	94.19
38246.434028	10.14	94.19
38246.444444	10.14	94.19
38246.454861	9.96	93.65
38246.465278	9.96	93.65
38246.475694	9.96	93.65
38246.486111	9.96	93.65
38246.496528	9.96	93.65
38246.506944	9.78	93.63
38246.517361	9.78	93.1
38246.527778	9.78	93.63
38246.538194	9.78	93.1
38246.548611	9.78	93.1
38246.559028	9.78	93.1
38246.569444	9.78	93.1
38246.579861	9.78	93.1
38246.590278	9.78	93.1
38246.600694	9.78	93.1
38246.611111	9.78	93.1
38246.621528	9.78	93.1
38246.631944	9.78	93.1
38246.642361	9.78	93.1
38246.652778	9.78	93.1
38246.663194	9.78	93.1
38246.673611	9.96	93.12
38246.684028	9.96	93.12
38246.694444	9.96	93.12
38246.704861	9.96	93.12
38246.715278	9.96	93.65
38246.725694	9.96	93.65
38246.736111	9.96	93.65
38246.746528	9.96	93.65
38246.756944	9.96	93.65
38246.767361	9.96	93.65
38246.777778	9.96	93.65
38246.788194	9.96	94.18
38246.798611	9.96	94.18
38246.809028	9.96	94.18
38246.819444	9.96	94.18
38246.829861	9.96	94.18
38246.840278	9.96	94.18
38246.850694	9.96	94.18
38246.861111	9.96	94.18
38246.871528	9.96	94.18
38246.881944	9.96	94.18
38246.892361	9.96	94.18
38246.902778	9.96	94.18
38246.913194	9.96	94.18
38246.923611	9.96	94.18
38246.934028	9.96	94.18
38246.944444	9.96	93.65
38246.954861	9.96	93.65
38246.965278	9.96	93.65
38246.975694	9.96	93.65
38246.986111	9.78	93.63
38246.996528	9.78	93.63
38247.006944	9.78	93.1
38247.017361	9.78	93.1
38247.027778	9.78	93.63
38247.038194	9.78	93.1
38247.048611	9.78	93.1
38247.059028	9.78	93.1
38247.069444	9.78	93.1
38247.079861	9.78	93.1
38247.090278	9.78	93.1
38247.100694	9.78	93.1
38247.111111	9.78	93.1
38247.121528	9.78	93.1
38247.131944	9.78	93.1
38247.142361	9.78	93.1
38247.152778	9.78	93.1
38247.163194	9.78	93.1
38247.173611	9.78	93.1
38247.184028	9.78	93.1
38247.194444	9.78	93.1
38247.204861	9.96	93.65
38247.215278	9.96	93.65
38247.225694	9.96	93.65
38247.236111	9.96	93.65
38247.246528	9.96	93.65
38247.256944	9.96	93.65
38247.267361	9.96	94.18
38247.277778	9.96	93.65
38247.288194	9.96	94.18
38247.298611	9.96	94.18
38247.309028	9.96	94.18
38247.319444	9.96	94.18
38247.329861	9.96	94.18
38247.340278	9.96	94.71
38247.350694	9.96	94.71
38247.361111	9.96	94.71
38247.371528	9.96	94.71
38247.381944	9.96	94.71
38247.392361	9.96	94.71
38247.402778	9.96	94.71
38247.413194	9.96	94.71
38247.423611	9.96	94.18
38247.434028	9.96	94.18
38247.444444	9.96	94.18
38247.454861	9.96	94.18
38247.465278	9.96	94.18
38247.475694	9.96	94.18
38247.486111	9.96	94.18
38247.496528	9.96	94.18
38247.506944	9.96	93.65
38247.517361	9.96	93.65
38247.527778	9.96	93.65
38247.538194	9.96	93.65
38247.548611	9.96	93.65
38247.559028	9.96	93.65
38247.569444	9.96	93.65
38247.579861	9.96	93.12
38247.590278	9.96	93.12
38247.600694	9.78	93.1
38247.611111	9.78	93.1
38247.621528	9.78	93.1
38247.631944	9.78	93.1
38247.642361	9.78	93.1
38247.652778	9.78	93.1
38247.663194	9.96	93.12
38247.673611	9.96	93.12
38247.684028	9.96	93.12
38247.694444	9.96	93.12
38247.704861	9.96	93.12
38247.715278	9.96	93.12
38247.725694	9.96	93.12
38247.736111	9.96	93.65
38247.746528	9.96	93.65
38247.756944	9.96	93.65
38247.767361	9.96	93.65
38247.777778	10.14	93.66
38247.788194	10.14	94.19
38247.798611	10.14	93.66
38247.809028	10.14	94.19
38247.819444	10.14	94.19
38247.829861	10.14	94.19
38247.840278	10.14	94.19
38247.850694	10.14	94.19
38247.861111	10.14	94.19
38247.871528	10.14	94.19
38247.881944	10.14	94.19
38247.892361	10.14	94.19
38247.902778	10.14	94.19
38247.913194	10.14	94.19
38247.923611	10.14	94.19
38247.934028	10.14	94.19
38247.944444	10.14	94.19
38247.954861	9.96	94.18
38247.965278	9.96	94.18
38247.975694	9.96	94.18
38247.986111	9.96	94.18
38247.996528	9.96	93.65
38248.006944	9.96	93.65
38248.017361	9.96	93.65
38248.027778	9.96	93.65
38248.038194	9.96	93.65
38248.048611	9.96	93.65
38248.059028	9.96	93.65
38248.069444	9.96	93.65
38248.079861	9.96	93.12
38248.090278	9.96	93.12
38248.100694	9.96	93.12
38248.111111	9.96	93.12
38248.121528	9.96	93.12
38248.131944	9.96	93.12
38248.142361	9.96	93.12
38248.152778	9.96	93.12
38248.163194	9.96	93.12
38248.173611	9.96	93.12
38248.184028	9.96	93.12
38248.194444	9.96	93.12
38248.204861	9.96	93.12
38248.215278	9.96	93.12
38248.225694	10.14	93.13
38248.236111	10.14	93.13
38248.246528	10.14	93.66
38248.256944	10.14	93.66
38248.267361	10.14	93.66
38248.277778	10.33	93.67
38248.288194	10.33	93.67
38248.298611	10.33	94.2
38248.309028	10.33	94.2
38248.319444	10.33	94.2
38248.329861	10.33	94.2
38248.340278	10.33	94.2
38248.350694	10.33	94.2
38248.361111	10.33	94.74
38248.371528	10.33	94.74
38248.381944	10.33	94.74
38248.392361	10.33	94.2
38248.402778	10.33	94.74
38248.413194	10.14	94.72
38248.423611	10.14	94.19
38248.434028	10.14	94.19
38248.444444	10.14	94.19
38248.454861	10.14	94.19
38248.465278	10.14	94.19
38248.475694	10.14	94.19
38248.486111	10.14	94.19
38248.496528	10.14	94.19
38248.506944	10.14	94.19
38248.517361	10.14	94.19
38248.527778	10.14	94.19
38248.538194	9.96	93.65
38248.548611	9.96	93.65
38248.559028	9.96	93.65
38248.569444	9.96	93.65
38248.579861	9.96	93.65
38248.590278	9.96	93.65
38248.600694	9.96	93.65
38248.611111	10.14	93.66
38248.621528	10.14	93.66
38248.631944	10.14	93.13
38248.642361	9.96	93.12
38248.652778	9.96	93.12
38248.663194	9.96	93.12
38248.673611	9.96	93.12
38248.684028	10.14	93.13
38248.694444	10.14	93.13
38248.704861	10.14	93.13
38248.715278	10.14	93.13
38248.725694	10.14	93.13
38248.736111	10.14	93.13
38248.746528	10.14	93.13
38248.756944	10.33	93.14
38248.767361	10.33	93.67
38248.777778	10.33	93.67
38248.788194	10.33	93.67
38248.798611	10.51	93.68
38248.809028	10.51	93.68
38248.819444	10.51	93.68
38248.829861	10.33	93.67
38248.840278	10.33	93.67
38248.850694	10.33	93.67
38248.861111	10.33	93.67
38248.871528	10.33	94.2
38248.881944	10.33	94.2
38248.892361	10.33	94.2
38248.902778	10.33	94.2
38248.913194	10.33	94.2
38248.923611	10.33	94.2
38248.934028	10.33	94.2
38248.944444	10.33	94.2
38248.954861	10.33	94.2
38248.965278	10.33	94.2
38248.975694	10.33	94.2
38248.986111	10.14	93.66
38248.996528	10.14	94.19
38249.006944	10.14	93.66
38249.017361	10.14	93.66
38249.027778	10.14	93.66
38249.038194	9.96	93.65
38249.048611	9.96	93.65
38249.059028	9.96	93.65
38249.069444	9.96	93.65
38249.079861	9.96	93.65
38249.090278	9.96	93.65
38249.100694	10.14	93.13
38249.111111	10.14	93.13
38249.121528	10.14	93.13
38249.131944	10.14	93.13
38249.142361	10.14	93.13
38249.152778	10.14	93.13
38249.163194	10.14	93.13
38249.173611	10.14	93.13
38249.184028	10.14	93.13
38249.194444	10.33	93.14
38249.204861	10.33	93.14
38249.215278	10.33	93.14
38249.225694	10.33	93.14
38249.236111	10.33	93.14
38249.246528	10.51	93.15
38249.256944	10.51	93.68
38249.267361	10.69	93.7
38249.277778	10.69	93.7
38249.288194	10.69	93.7
38249.298611	10.69	93.7
38249.309028	10.87	93.71
38249.319444	10.87	93.71
38249.329861	10.87	94.24
38249.340278	11.06	94.25
38249.350694	11.06	94.25
38249.361111	11.24	94.27
38249.371528	11.24	94.27
38249.381944	11.24	94.27
38249.392361	11.42	94.28
38249.402778	11.42	94.28
38249.413194	11.42	94.28
38249.423611	11.42	94.28
38249.434028	11.6	94.82
38249.444444	11.6	94.82
38249.454861	11.6	94.82
38249.465278	11.6	94.29
38249.475694	11.6	94.29
38249.486111	11.78	94.3
38249.496528	11.78	94.3
38249.506944	11.78	94.3
38249.517361	11.78	94.3
38249.527778	11.6	94.29
38249.538194	11.42	94.28
38249.548611	11.24	94.27
38249.559028	11.06	94.25
38249.569444	11.06	93.72
38249.579861	11.06	94.25
38249.590278	11.06	93.72
38249.600694	11.06	93.72
38249.611111	11.24	93.73
38249.621528	11.24	93.73
38249.631944	11.06	93.72
38249.642361	11.06	93.72
38249.652778	11.06	93.19
38249.663194	11.24	93.73
38249.673611	11.24	93.2
38249.684028	11.24	93.2
38249.694444	11.24	93.2
38249.704861	11.42	93.21
38249.715278	11.6	93.22
38249.725694	11.78	93.24
38249.736111	11.96	93.25
38249.746528	11.96	93.25
38249.756944	11.96	93.25
38249.767361	12.14	93.26
38249.777778	12.32	93.27
38249.788194	12.5	93.29
38249.798611	12.86	93.31
38249.809028	13.22	93.33
38249.819444	13.22	93.33
38249.829861	13.4	93.35
38249.840278	13.4	93.88
38249.850694	13.4	93.35
38249.861111	13.4	93.88
38249.871528	13.22	93.87
38249.881944	13.22	93.87
38249.892361	13.04	93.86
38249.902778	13.04	93.86
38249.913194	13.04	93.86
38249.923611	13.04	93.86
38249.934028	13.04	93.86
38249.944444	13.04	93.86
38249.954861	13.04	94.39
38249.965278	13.04	93.86
38249.975694	13.04	93.86
38249.986111	13.04	93.86
38249.996528	13.04	93.86
38250.006944	13.04	93.86
38250.017361	12.86	93.84
38250.027778	12.86	93.84
38250.038194	12.86	93.84
38250.048611	12.86	93.84
38250.059028	12.86	93.84
38250.069444	12.86	93.84
38250.079861	12.86	93.31
38250.090278	12.86	93.31
38250.100694	13.04	93.32
38250.111111	13.04	93.32
38250.121528	13.22	93.33
38250.131944	13.22	93.33
38250.142361	13.58	93.36
38250.152778	13.75	93.37
38250.163194	13.93	93.38
38250.173611	14.29	93.41
38250.184028	14.47	93.42
38250.194444	14.64	93.43
38250.204861	15	92.92
38250.215278	15	92.92
38250.225694	15.18	92.93
38250.236111	15.35	92.94
38250.246528	15.35	92.94
38250.256944	15.53	93.49
38250.267361	15.88	92.98
38250.277778	17.3	93.08
38250.288194	17.65	93.1
38250.298611	17.65	93.1
38250.309028	17.47	93.09
38250.319444	17.47	93.63
38250.329861	17.12	93.61
38250.340278	17.47	93.63
38250.350694	17.47	93.63
38250.361111	17.47	93.63
38250.371528	17.65	93.64
38250.381944	17.82	93.66
38250.392361	18	93.67
38250.402778	18	94.21
38250.413194	18	93.67
38250.423611	18	93.67
38250.434028	17.82	94.2
38250.444444	17.82	94.2
38250.454861	17.82	94.2
38250.465278	18	94.21
38250.475694	18.18	94.22
38250.486111	18	94.75
38250.496528	18	94.75
38250.506944	18	94.75
38250.517361	18	94.75
38250.527778	18	94.75
38250.538194	18	94.75
38250.548611	18	94.21
38250.559028	18	94.21
38250.569444	18	94.21
38250.579861	18	94.21
38250.590278	17.82	94.2
38250.600694	17.82	94.2
38250.611111	17.65	94.18
38250.621528	17.65	94.18
38250.631944	17.65	93.64
38250.642361	17.65	94.18
38250.652778	17.82	93.66
38250.663194	18	93.67
38250.673611	18	93.67
38250.684028	18	93.67
38250.694444	18	93.67
38250.704861	18	93.67
38250.715278	18	93.67
38250.725694	18	93.67
38250.736111	18	93.67
38250.746528	18	93.67
38250.756944	18	93.67
38250.767361	17.82	93.66
38250.777778	17.82	93.66
38250.788194	17.65	84.45
38250.798611	17.82	89.33
38250.809028	17.82	94.2
38250.819444	17.82	77.43
38250.829861	17.82	83.92
38250.840278	17.82	95.28
38250.850694	17.82	95.28
38250.861111	17.82	95.28
38250.871528	17.82	95.28
38250.881944	17.82	95.28
38250.892361	17.82	95.28
38250.902778	17.82	95.28
38250.913194	17.82	95.28
38250.923611	17.82	95.28
38250.934028	17.82	95.28
38250.944444	17.82	78.52
38250.954861	17.82	76.35
38250.965278	17.82	95.82
38250.975694	17.82	95.82
38250.986111	17.82	95.82
38250.996528	17.82	95.82
38251.006944	17.65	95.81
38251.017361	17.47	95.79
38251.027778	17.12	96.31
38251.038194	16.94	95.75
38251.048611	16.94	95.75
38251.059028	16.77	95.74
38251.069444	16.59	95.73
38251.079861	16.41	95.71
38251.090278	16.24	95.7
38251.100694	16.24	95.7
38251.111111	16.06	95.69
38251.121528	15.88	95.67
38251.131944	15.71	71.98
38251.142361	15.53	80.04
38251.152778	15.35	89.18
38251.163194	15.35	95.63
38251.173611	15.18	95.62
38251.184028	15.18	95.62
38251.194444	15.18	95.62
38251.204861	15.18	95.62
38251.215278	15.18	95.62
38251.225694	15	95.61
38251.236111	15	96.14
38251.246528	14.82	96.13
38251.256944	14.64	96.65
38251.267361	14.47	97.18
38251.277778	14.29	97.16
38251.288194	14.29	97.16
38251.298611	14.29	97.7
38251.309028	14.29	97.7
38251.319444	14.29	98.77
38251.329861	14.29	98.77
38251.340278	14.29	99.31
38251.350694	14.47	98.79
38251.361111	14.47	98.79
38251.371528	14.64	98.8
38251.381944	14.47	99.33
38251.392361	14.47	100.4
38251.402778	14.29	100.92
38251.413194	14.29	100.92
38251.423611	14.29	101.46
38251.434028	14.29	101.46
38251.444444	14.11	101.98
38251.454861	13.93	102.5
38251.465278	13.75	102.48
38251.475694	13.75	102.48
38251.486111	13.58	102.47
38251.496528	13.4	102.99
38251.506944	13.22	102.97
38251.517361	13.04	102.95
38251.527778	12.86	102.94
38251.538194	12.86	102.94
38251.548611	12.68	102.92
38251.559028	12.68	102.92
38251.569444	12.68	102.92
38251.579861	12.5	102.91
38251.590278	12.5	102.91
38251.600694	12.5	102.91
38251.611111	12.32	102.89
38251.621528	12.14	102.87
38251.631944	12.14	102.34
38251.642361	11.96	102.86
38251.652778	11.96	102.33
38251.663194	11.96	102.33
38251.673611	11.96	102.33
38251.684028	11.96	102.33
38251.694444	11.96	102.33
38251.704861	11.96	102.33
38251.715278	11.96	102.33
38251.725694	12.14	102.34
38251.736111	12.14	102.34
38251.746528	12.32	101.82
38251.756944	12.32	101.82
38251.767361	12.5	101.84
38251.777778	12.68	101.85
38251.788194	12.68	101.85
38251.798611	12.86	101.87
38251.809028	12.86	101.87
38251.819444	13.04	101.88
38251.829861	13.22	101.9
38251.840278	13.4	101.92
38251.850694	13.22	102.44
38251.861111	13.04	102.42
38251.871528	13.22	102.44
38251.881944	13.22	102.44
38251.892361	13.22	102.44
38251.902778	13.22	102.97
38251.913194	13.22	102.97
38251.923611	13.22	102.97
38251.934028	13.22	102.97
38251.944444	13.22	102.97
38251.954861	13.22	102.97
38251.965278	13.22	102.97
38251.975694	13.22	102.97
38251.986111	13.22	103.51
38251.996528	13.22	102.97
38252.006944	13.22	103.51
38252.017361	13.22	103.51
38252.027778	13.22	103.51
38252.038194	13.04	103.49
38252.048611	13.04	103.49
38252.059028	13.04	103.49
38252.069444	13.04	103.49
38252.079861	13.04	103.49
38252.090278	12.86	103.47
38252.100694	12.86	102.94
38252.111111	12.86	102.94
38252.121528	12.68	103.46
38252.131944	12.68	102.92
38252.142361	12.5	102.91
38252.152778	12.5	102.91
38252.163194	12.5	102.37
38252.173611	12.5	102.91
38252.184028	12.5	102.37
38252.194444	12.32	102.36
38252.204861	12.32	102.36
38252.215278	12.32	102.36
38252.225694	12.32	102.36
38252.236111	12.32	102.36
38252.246528	12.14	102.87
38252.256944	11.78	102.84
38252.267361	11.78	103.38
38252.277778	11.78	103.38
38252.288194	11.78	103.91
38252.298611	11.6	103.89
38252.309028	11.6	103.89
38252.319444	11.6	103.89
38252.329861	11.6	103.89
38252.340278	11.6	104.43
38252.350694	11.6	104.43
38252.361111	11.6	104.43
38252.371528	11.6	104.96
38252.381944	11.42	104.94
38252.392361	11.6	104.96
38252.402778	11.42	105.48
38252.413194	11.42	105.48
38252.423611	11.42	106.01
38252.434028	11.42	106.01
38252.444444	11.42	106.01
38252.454861	11.42	106.01
38252.465278	11.42	106.01
38252.475694	11.42	106.54
38252.486111	11.42	106.54
38252.496528	11.42	106.54
38252.506944	11.42	106.54
38252.517361	11.24	106.53
38252.527778	11.24	106.53
38252.538194	11.24	106.53
38252.548611	11.24	106.53
38252.559028	11.24	106.53
38252.569444	11.24	106.53
38252.579861	11.24	106.53
38252.590278	11.24	106.53
38252.600694	11.24	106.53
38252.611111	11.24	106.53
38252.621528	11.24	106.53
38252.631944	11.24	106.53
38252.642361	11.24	106.53
38252.652778	11.24	106.53
38252.663194	11.06	106.51
38252.673611	11.06	106.51
38252.684028	11.06	106.51
38252.694444	11.06	105.98
38252.704861	11.06	105.98
38252.715278	11.06	105.98
38252.725694	11.06	105.98
38252.736111	11.06	105.98
38252.746528	11.06	105.98
38252.756944	11.06	105.98
38252.767361	11.06	105.98
38252.777778	11.06	105.44
38252.788194	11.24	105.46
38252.798611	11.24	105.46
38252.809028	11.24	105.46
38252.819444	11.24	105.46
38252.829861	11.24	105.46
38252.840278	11.24	105.46
38252.850694	11.24	105.46
38252.861111	11.24	104.93
38252.871528	11.24	105.46
38252.881944	11.24	105.46
38252.892361	11.24	105.46
38252.902778	11.24	105.46
38252.913194	11.42	106.01
38252.923611	11.42	105.48
38252.934028	11.42	106.01
38252.944444	11.42	106.01
38252.954861	11.42	106.01
38252.965278	11.42	106.01
38252.975694	11.6	106.03
38252.986111	11.6	106.03
38252.996528	11.6	106.03
38253.006944	11.6	106.03
38253.017361	11.6	106.03
38253.027778	11.6	106.03
38253.038194	11.6	106.56
38253.048611	11.6	106.03
38253.059028	11.6	106.03
38253.069444	11.6	106.56
38253.079861	11.6	106.56
38253.090278	11.6	106.03
38253.100694	11.6	106.56
38253.111111	11.42	106.01
38253.121528	11.42	106.54
38253.131944	11.42	106.54
38253.142361	11.42	106.54
38253.152778	11.42	106.01
38253.163194	11.42	106.54
38253.173611	11.42	106.01
38253.184028	11.42	106.54
38253.194444	11.42	106.01
38253.204861	11.42	106.01
38253.215278	11.42	106.01
38253.225694	11.42	106.01
38253.236111	11.42	106.01
38253.246528	11.42	106.01
38253.256944	11.42	106.54
38253.267361	11.42	106.01
38253.277778	11.42	106.01
38253.288194	11.42	106.01
38253.298611	11.42	106.01
38253.309028	11.42	106.01
38253.319444	11.42	106.01
38253.329861	11.42	106.01
38253.340278	11.42	106.01
38253.350694	11.42	106.01
38253.361111	11.42	106.01
38253.371528	11.42	106.01
38253.381944	11.6	106.03
38253.392361	11.6	106.03
38253.402778	11.6	106.03
38253.413194	11.6	106.03
38253.423611	11.6	106.03
38253.434028	11.6	106.03
